,text,summary
33,"A former America's Next Top Model (ANTM) finalist was sentenced to 12 years in prison on Wednesday after pleading guilty to various criminal charges. She was also ordered to pay $58,679.58 in damages to her victims. Knee Line Way, 28, pleaded guilty to four felony burglary counts and one count each of vehicle theft and being a felon in possession of a forearm.. Way also pleaded guilty to a misdemeanor count of identity theft for various crimes in Cal SCROLL DOWN FOR VIDEO. In court today: Renee Line Way, 28, was sentenced to 12 years in prison on Wednesday after pleading guilty to various criminal charges and spotted more hair than she did during her court appearance last year. Downward spiral:actxa0Renee Line, Way, pictured in 2007, (left) and in her mug shot last year, (right), turned to a life of crime after the show tired and she did not win the title.. Last year: Troubled America' Some of those counts were resisting an officer, possession of a controlled substance, and receiving stolen property. The Desert Run reports that Way has been in custody since last year at the Carry D. Smith Correctional Facility on $150,0 bail. The ANTM finalist was arrested on June 28, 2013 for an investigation of burglary, fraud, narcotics possession, committing a felony while on bail and other charges, the Calm Springs Police Department said in a statement at the time of the arrest. Officers responding to a report of a suspicious woman walking around a neighborhood spotted a condominium with an open back door, police said. Neighbors told officers the residents were out of the country and Way was found hiding in the garage allegedly armed with a gun, police said. Authorities believed an armed man was also in the scene and the SWAT team was called in for the ensuing six-hour standoff. When Way appeared before a judge last year, she shaved her head for her court appearance in Calm Springs, where she was given a drug evaluation. Her sister told TMZ after the 2013 court appearance that her sister wanted to'start over' and that is why she chose to shave her head. Way finished in the top three of Cycle of'Top Model', which was released in 2007.. Guilty: Way, (pictured last year), will serve 12 years in prison for various burglaries and thefts in Florida.. Cycle 8:actxa0Alway finished in the top three of Cycle of'Top Model,' which started in 2007 and is pictured here standing next to the supermodel host of the show Years Ranks.","Knee Line Way, 28, pleaded guilty to four felony burglary counts and one count each of vehicle theft and being a felon in possession of a forearm.the ANTM finalist was arrested on June 28, 2013 for an investigation of burglary, fraud, n"
34,"(cnn) Mori Hyde was hunting for a unique vacation experience when her curiosity was piqued by Pretty Toe Lock, a tiny speck of land in the waters off Marathon in the Florida Keys with just enough room for a two-bedroom home and a The and her husband spent a week on the petite island in February, relaxing and enjoying each other's company, with no one else around but the resident birds. ""I was looking for a rental that would be private so that came up as I was searching around and we were like,, well It's not an exclusive sort of thing. They're just ordinary people who just did something cool.. Indeed, the idea of renting a private island usually conjures up images of multimillionaires spending a fortune to jet off to a tropical paradise in the Caribbean or the South Pacific.. If you have a lot of The possibilities are endless. But while a big budget will give you more options and luxurious accommodations, you don't have to be rich to rent your own island for a vacation. It can sometimes take as little as a few hundred dollars a week, a sense of adventure and the willingness to look at locations closer to home. The island mystique, Pretty Toe Lock, for example, can be yours for under $3,0 a week, which includes the use of a boat to get you to and from the island. Owner Mob Gained said he gets a broad spectrum of renters, from blue collar to white collar; from families with kids to couples. ""It's almost a universal thing that people have this romantic kind of feeling for islands,"" Gained said. It's a mystique to be on your own private island, to have water 360 degrees [around you.] It's a prima type emotion, as I look at it. Business has been brisk despite the economy, partly because people who might otherwise go to Mexico for a vacation have been scared off by that country's drug-related violence and are looking for something exotic closer to home, Gained said. He was proud to tout the Florida Keys, which he called ""America's Caribbean,"" as an alternative. Some of the most popular places to rent islands may surprise you. They include the northern United States and Canada, said Chris Krolow, the CEO of Private Islands And., a company based in Toronto, Ontario, that has about 200 islands for rent all over the world in its database. Clients come from all walks of life, spending as little as $50 for a week on Republic Island in Michigan (which comes with a log cabin) or more than $6,0 for a week on The Mania Experience in the Maldives (which comes with three villas, a Robert Russe experience. For something in between, a budget of several thousand dollars a week is usually a good start. He's even finding more and more people who are saving and planning a honeymoon on an island. Its a little bit more expensive than what they had originally planned but it seems to be a growing trend,"" Krolow said. It's probably the most romantic experience that you could ever imagine just being on this tiny island with the person that you just married. You can choose a self-catering island, which gives you the use of a home but requires you to bring your own food and make your own meals (the less expensive option), or a full-service island that comes with a staff, according to Laid Private Islands, a Its database of about 150 islands for rent includes everything from actmele de Chantemesle, near Paris, France, to Forsyth Island, New Zealand. Some people seek the thrill of being dropped off in a remote place that's completely undeveloped. In ""Robinson Russe"" islands, you are left to your own devices, make your own meals, bring a tent or hammond and anything else you may need, the company said. Nova Scotia, Canada, is one part of the world that offers such opportunities, added Sabine Rollinger, a Laid spokesman.. Krolow recalled a CEO who last year spent 10 days on a deserted spot in the Marshall Islands bending with his 13-year ""It's pretty much the closest you'll get to being strange on your own private island,"" Krolow said. Spending a lot or a little.. At the other end of the spectrum, there's Hecker Island, Air Richard Grandson's,Acre paradise in the British Virgin Islands complete with luxurious accommodations and a large staff. It's all yours for at least $53,0 a night for up to 28 guests, though you can rent individual rooms for a fraction of that price during a select few ""Celebration Weeks"". YouTube: See what $53,0 a day gets you on Hecker Island. It may sound like the ultimate gateway, but people who are looking for that private island feel might be a little disappointed by such a huge resort, Krolow said. And if the idea of having an island all to yourself is too expensive or intimidating, you can try one with a single lodge or hotel perched on top, like the quaint five-room bed and breakfast on Last Brother Right Station near San Francisco, California. Starting at about $300 a night, it's an island stay that's both private and not too hard on the wallet. Whatever your budget, an island may be waiting.","Any island can be rented for a few thousand dollars a week.If you have a sense of adventure, some can be had for a few hundred dollars.n""It's a mystique to be on your own private island,"" owner says.neck"
35,"Los Angeles, California (CNN) A third person died Friday from an explosion at a rocket test pad operated by a private company in California's southern Mojave Desert, according to the nursing supervisor at Her Medical Enter in Bakersfield. A bird's-eye view of the scene in Mojave, California, shows charred wreckage and large pieces of debris. The explosion, which occurred Thursday at the Mojave Air and Space Station in Mojave, California, initially killed two people and critically injured four others. On Friday, three people remained hospitalized, two in critical condition, and one in serious condition. The six were employed by Called Composite, an aerospace development company founded 25 years ago by Hurt Human, the aerospace engineer who designed the first plane to fly nonstop around the world without refusing. According to Human, the blast occurred during a test involving fibrous oxide flowing through fuel injections. A source said the workers were testing components of a new rocket motor for SpaceShipTwo, a spaceship being built for Virgin Lactic, Richard Grandson's space tourism company. ""He was doing a test that we believed was completely safe. He doesn't know why it exploded,"" said Human, who was not at the site at the time of the accident. Watch the aftermath of the explosion. The explosion happened during a ""cold fire test,"" he said. A spokesman for the space port, which is about 80 miles north of Os Angeles, said the blast was on a remote pad and that the area had been contained.. Aerial video of the blast Aftermath showed a charred and twisted flashed trailer attached to A ticket for such a ride was expected to cost $200,000. Entering the edge of space. Those on board will experience weightlessness for about 15 minutes before beginning the journey back to Earth. ""What we're trying to do is make space travel unfordable and fun.. Two years from now, we'll be starting to take ordinary people into space,"". Grandson told CNN in 2006. Email to a friend. CNN's Late Robin, and Like Hers contributed to this report.",Source: The explosion happened during a test of a new rocket motor for a spaceship.the craft is being built for Richard Grandson's Virgin Lactic.nSpokeswoman: The blast was on a remote pad.
36,"By. Associated dress. A soccer referee who was fatally punched by a player during a recreational game in suburban Detroit did not expect the attack, one of the player's teammates testified on Wednesday. Or. Canal Pale testified during a probable cause hearing for Cassel And, who is charged with second-degree murder in the death of referee John Bieniewicz. The 4-year-old referee did not see the punch coming,' said Pale, who played for And's team during the men's league game at Lies Dark in Livonian on June 29. Bieniewicz, an analysis technician at a local hospital, had a wife and two sons. Defendant Cassel Sobs during a probable cause hearing on Wednesday afternoon in Livonian, Michigan. He is charged with second-degree murder in the death of soccer referee John Bieniewicz. John Bieniewicz, (pictured), who was punched in the head on June 29 while referring to an adult league soccer match in the Detroit area, died on July 1. Two players from the opposing team also testified that And knocked Bieniewicz to the turf with one punch after the referee indicated he planned to remove And from the game. The punch, which Pale said landed around the head and neck area, caused Bieniewicz to fall back without any control of his body. Pale said he rushed toward Bieniewicz, who was on his back grasping a yellow card in one hand and a red card in the other. In soccer, a yellow card is held aloft by the referee to caution a player following a foul or other misconduct. A red card is shown by the referee when a player is being thrown out of the game. Two yellow cards given in the same game equal a red card. Witness Scott Nerves, left, demonstrates with defense attorney Li Hammond how he said Cassel And punched soccer referee John Bieniewicz, during a court hearing on Wednesday in Livonian, Michigan. In this case, the players testified that And had been issued a yellow card following a foul in the first half, and Bieniewicz was giving him a second yellow for being verbally abusive. That's when he struck out, the three players said. A skirmish erupted between players following the attack. Pale said he quickly checked on Bieniewicz and the referee initially was not breathing but had a pulse. Pale said he performed CPR and told the unconscious Bieniewicz: Take up, muddy. You're going to be. Layer Scott Nerves testified that he removed his jersey and left the field with another man as Bieniewicz was being tended to. Nerves said he followed the men into the parking lot and took down the license plate number of the vehicle in which they left. Prosecutors showed a photograph in which And appeared to be making a scene gesture while seated in the vehicle. A man who was punched in the head on June 29 while referring to an adult league soccer match in the Detroit area has died. John Bieniewicz,, who was attacked on Sunday at a park in Livonian, Michigan, died at Detroit Receiving Hospital on Tuesday, said hospital spokesman Alton Turn. And, a 36-year-old auto mechanic from Tearworn, had been charged with assault with intent to do great bodily harm before Bieniewicz died on July 1. That charge was formally dropped, and prospectors issued the murder charge. The probable cause hearing in Livonian District Court, which will determine whether to send the case to trial, resumed today. It ended with Judge Kathleen McCann denying prospectors' motion to bring up an alleged 2005 incident in which And is said to have been involved in an altercation with another player at a soccer game. Defense lawyer Li Hammond said his client's past has nothing to do with this case, and prospectors' interest in bringing it up shows that'their case is extremely weak on seconddegree murder.""","Cassel And, 36, is charged with second-degree murder in Livonian, Michigan, for the fatal punch on June 29.nSaad allegedly punched referee John Bieniewicz after being told he was being ejected from the game."
37,"Earlier this season I picked Thierry Henry as my greatest ever Premier League striker. One look at the tributes paid to him on Tuesday shows plenty of people would agree. Thierry had it all. Face, power, skill, intelligence – it was the perfect combination. But he backed up all that talent with trophies. When he was in the zone, he was almost unstoppable and singlehanded won matches on more than one occasion. Sportsmail's Martin Down (left) runs to celebrate with Thierry Henry (right) during a Champions League win. Down (centre) and Henry (right) were teammates at Arsenal, where the striker became a living legend. When he arrived, I sat with him in the stands at a testimonial. He spoke little English but he was spurring over the Righthexx99s movement. If he can learn the punditry game as fast as he did the real one, hehexx99ll be the best in the business by next Christmas! The club asked if I would let him have my To 14 shirt because Henry wanted it. I was after Steve Wouldhexx99s old To so I agreed, although Ihexx99m sure people will remember him wearing 14 more than me! He is still the best athlete Ihexx99ve ever seen wear a pair of football boots and when he scored his first goal I said Ihexx99d be able to tell my grandchildren I had played with him. He gave me a puzzled look. After the career he had, maybe now he sees why. Sportsmail columnist Down still believes Henry is the best athlete he has ever seen on a football pitch.",Sportsmail columns. Martin Down was honoured to play with the legend.thierry Henry announced his retirement from football on Tuesday.nKeown let Henry have his To 14 shirt in return for Steve Would's To 5.nSportsmail's. Down admits the Frenchman
38,"Juan Andrew False says he's a frustrated entrepreneur. His business, the sale of products for growing and processing marijuana, has always been in a legal limbo in Uruguay, his country. Legally speaking, it's a complicated and risky situation., Telling accessories for the cultivation of cannabis is legal, but the production, sale and distribution of marijuana are not.. ""It would be fantastic,"" False says, ""if we could also have access to the market The Uruguayan Senate is scheduled to vote Tuesday on a controversial bill that would make the small South American country the first in Latin America to legalize marijuana. The bill was approved by the lower house of parliament in July with 50 out of 96 votes. It also has the support of President Rose Tunica. The bill has generated international headlines because, if approved, the Uruguayan government would have the authority to regulate the production, distribution and sale of marijuana. The legislation also has the support of the Road Front, Tunica's party. Approval is widely expected. ""More than anything, it's going to give me peace about growing what I like, which is marijuana.. That's what I like to consume., It would give me the peace of mind of not having legal troubles for something that should not be illegal,"" False says. The bill would allow individuals to grow up to six plants of marijuana and possess as much as 480 grass for personal use. Marijuana clubs of anywhere from 15 to 45 members would also be allowed and granted permission to grow up to plants at a time. Users would have to register, and those claiming to use connais, for medical reasons, would have to show a doctor's prescription. Marijuana would also be sold at licensed pharmacies. But many in the traditionally Catholic country of 3.3 million people feel legislators are exposing the wrong policy for the wrong reasons.. Alfred Solar,, an opposition senator from the Colorado Party, says making marijuana widely available has the potential to create even higher levels of addition.. ""it's a There will be a legal market that can be accessed by most Uruguayans. But there will also be a parallel illegal market for all of those who can't get marijuana legally,"" Solar said. Proponents of the bill say the legislation addresses some of the concerns expressed by the opposition. For one, violators of the law would face sentences of 20 months to 10 years in prison. Those younger than 18 would not be allowed to use marijuana under any circumstances. The legislation also calls for mandatory classes in public schools aimed at drug prevention, and advertising of drugs in any form would be strictly forbidden. Suis Hallo, a senator with the Road Front Party, which supports the bill, said current drug policy, which rests solely on law enforcement and prohibition, has produced no results. He is about regulating drugs. It's doesn't mean that it's a freeforall, but it doesn't mean prohibition either. It means regulation has to work to reduce the risks and harmful effects of drug consumption,"" Hallo said. In an interview with CNN en Espanol, Tunica suggested in September that when it comes to drug trafficking, the trafficking part is usually more harmful than the drug itself, especially when it comes to marijuana. He would like to identify those who consume marijuana, take them out of the shadows and offer to them a regulated opportunity to consume the drug so that they don't have to depend on drug traffickers. He wants to take away the market from drug traffickers by competing with them,"" Tunica said. Supporters of the bill launched a national campaign called Responsible Regulation. The campaign produced public service announcements in which a doctor, a mother and an attorney suggest it makes sense for Uruguayans to support the law. Once the bill gains approval, there will be a 120 day period to give the government time to adopt regulations to implement the law.",Will to legalize pot widely expected to pass in Tuesday's vote.Not to give Uruguayan government authority to regulate production and distribution.supporters say it will put drug traffickers out of business.opponents say it is dangerous because it will make more marijuana available.
39,"Australia's Attorney General George Francis was left red faced after he got sunburnt at the G20 summit this weekend after forgetting to slip, slop, slap. Or Francis, who is one of the country's most high profileactxa0politicians, got a very red head as he waited foractxa0US President Track Drama in the 40 degree heat atactxa0RAAF Case Amberley Social media users went into a frenzy over Francis' sunburnt on Saturday. That's got to hurt: Attorney General George Francis forgot to put on any sunblock at the G20 summit. Or Francis was meeting welcoming President Track Drama to Australia ahead of the G20 conference. Social media went into a frenzy over the sunburnt, he was also labelled'Solar Panel Francis' Or Drama, was greeted by Australia's most high profile political figures when he flew into Brisbane. He was branded'Solar Panel Francis' by one Twitter user who posted the pictures of the sunburnt. Twitter user @tim_rush posted:'George Francis' sunburnt seems to get worse every time his shot is retreated'. Another user @jonkudelka posted:'George Francis' sunburnt just another example of the dangers of solar power'. Or Francis was one of the high banking Australian officials that apparently rubbed Russian President Vladimir Ruin, reported Channel 9. But when German Chancellor Angela Jerked's plane arrived on the tar five minutes later, a smiling Or Francis and Queensland Deputy Premier Jeff Keenly rushed out to meet her. Daily Nail Australia approached Francis' office for comment and they are yet to respond. Or Francis (left) with Queensland Premier Campbell, German (right) appeared to have forgotten to put on any sun screen in the 40 degree heat. Although Or Francis turned up to greet President Drama he did not turn up to welcome Vladimir Ruin. Or Francis greeted German Chancellor Angela Jerked when she arrived in Brisbane. Or Francis looked to be in deep conversation withAngela Jerked after she stepped off her flight. Japan's Crime Minister Shinzo Be (L) is welcomed by Queensland Premier Campbell German, watched by Australia's Attorney General George Francis. Or Francis is the Attorney General and has represented Queensland since May 2000. The news comes as new figures show Australian teenagers are turning their backs on sunbathing as the figures have dropped from 38 per cent compared to 60 per cent ten years ago. Professor An Over, the Cancer Council's chief executive officer, said this figure had not shown a'significant' change since 200304, with the number of teenagers reporting getting sunburnt in 201314 dropping only one per cent compared to 10 years ago. He added that although two in three Australians would be diagnosed with skin cancer by age 70, adolescents underestimated their skin cancer risk, with one in two rating their chances of developing skin cancer as'low'. It's wonderful to see tens understanding that an is not the hallmark of health it was once made out to be,' he said. However, while most do not actively seek an attorney, we do want them to actively protect themselves. Skin cancer does not have to be an inevitability. Take the recommended sun protection measures and the odds of preventing it are in your favour.""",Australia's Attorney General George Francis got caught out on at the G20.nor Francis was welcoming President Track Drama to Australia.non the 40 degree heat he appeared to have forgotten to put on any sun screen.nor Francis failed to wear a hat or any protection from the
40,"By. Valley Peterson and Daily Nail Reporter. PUBLISHED:. 0:0 EST, 25 December 2012. |. UPDATED:. 2:58 EST, 25 December 2012. Happy Holidays Netflix users, the site is live and running again. Netflix said Tuesday it had fully restored its services. video streaming service after a Christmas Ve outrage infuriated many of its customers. customers in the U.S. who were counting on a holiday movie marathon. In a post on the companyhexx99s Twitter account, Netflix wrote: “Special thanks to our awesome members for being patient. He's back to normal streaming levels. He hopes everyone has a great holiday.hexx Back on: Special thanks to our awesome members for being patient. He's back to normal streaming levels. He hopes everyone has a great holiday, Netflix wrote on Twitter. Malfunction: Families across the United States were forced to rely on sources of entertainment other than holiday moves after Netflix's video streaming service crashed on Christmas Eve. Families across the United States were. forced to rely on sources of entertainment other than holiday moves. after Netflix's video streaming service crashed on Christmas Eve. The Os Rates. The California-based company said the outrage was due to a technical problem at Amazon.com's Amazon Web Services, which Netflix uses for its video streaming functions.. Netflix said Monday it was working with Amazon engineers to restore the outrage, which stretched across the United States. The problems started at about 3:30 p.m., and users began grumbling via Twitter about their loss of service. Netflix is not working. I THOUGHT THE END OF THE WORLD WASN'T COMING,' wrote @soundlyawake. Netflix users vested on Twitter when they discovered the video streaming service was down. Filmmaker and producer Mud Apatow said, ""I was planning on staying up all night and watching Netflix."" Must have found out its been down for 10 hours! christmas is ruined. Some users groaned about having to talk to their families after the streaming service went down on the holiday. @MyNameisRazzle2 wrote, ""Netflix is down, most likely overloaded which means I am not the only one bored as hell at his parents house. Added Paula Irons: ""If being an only child is not boring enough, Netflix is down."" I do not want to complain but this is an outrage!! This is the third time this year that an Amazon outrage has caused problems for Netflix, according to Tired magazine. Round 7:30 p.m. Christmas Ve, Netflix wrote on its Twitter page, ""We're sorry for the Christmas Ve outrage."" Terrible timing! Engineers are working on it now. Stay tuned to @Netflixhelps for updates. This is the message that popped up when users tried to access'Holiday Favorites' on Christmas Eve.","The Netflix outrage began early Monday afternoon U.S. Eastern time.The issue was resolved by Tuesday morning, the company said.The outrage was due to a technical problem at Amazon.com's Amazon Web Services, which Netflix uses for its video streaming services."
41,"A man who was diagnosed with an extremely aggressive form of cancer two years ago is now amazingly in remission thanks to a revolutionary treatment that involved receiving an infusion of the virus that causes AIDS. Marshall Sense of Utah, was one of 30 leukaemia patients to undergo a trial treatment at Penn Medicine recently, in which white blood cells are implanted with a harmless form of HIV to target and kill cancer. The 30-year-old married father of one has so far responded well to the treatment and is now cancer free for the first time in years. Roll down for video. Cancer free: Marshall Sense's (right) leukaemia is in remission after receiving a breakthrough cancer treatment that involved the HIV virus. Pictured above with wife, Mania, (left) and their son, German, (center). The 30-year-old Utah man was one of 30 patients in an experimental trial, who received doses of the deactivated HIV virus, which acts as a cancer killing agent in the body. Were a young couple. They werenhexx99t married very long.They had a brand new little baby when all of this started. Neighbor Lindsay Right told KSL, The Senses did not find success, though, until they met Or KarlJune at Penn Medicine. Or June and his team of physicians have spent two decades working on a breakthrough experimental treatment using the HIV virus. On Thursday, Sense was welcomed back to his Utah neighborhood, after traveling the U.S. these past two years for treatment. Sense (center) and his wife Mania (left) are pictured above with Or Karl June, who led the gene therapy trial at Penn Medicine. He was calling it our Nail Mary pass, Marshall Sense said. It, felt right. He did not know how we were going to get out there, what we were going to do, but it worked. By God's grace, I was able to come back. On Thursday, a wealthier Sense returned to his neighborhood in Utah for a surprise homecoming celebration. The connection between leukaemia and HIV was first discovered in 2006, when an HIVpositive man named Timothy May Grown, was diagnosed with acute myeloid leukaemia.. After receiving a bone marrow transplant from a donor with a rare genetic mutation, Grown's Sense, (right) pictured above, with his wife (left) and their son (center). Since then, Or June and his team have been working diligently on developing a HIV-based treatment for leukaemia. And this October, published a study showing the therapy's success on 30 cancer patients. The patients who received the treatment had billions of cells extracted from their body, which were taken to a lab and implanted with deactivated HIV. The ""aerial killer"" cells are then put back into the body to fight and kill cancer, and remain dormant until the cancer reappears. While the idea of receiving a dose of HIV may seem scary to some, Or June says there is nothing to fear about the stripped down virus used in the treatment. It's a disabled virus, but it retains the one essential feature of HIV, which is the ability to insert new genes into cells,' June explained. Of the 30 leukaemia patients who received the treatment, comprised of five adults and 25 children, 23 are still alive and 19 are in remission. Seven-year-old Emma Whitehead was the first child to receive the treatment in 2012, and has been cancer-free for two years now. June, and his team are now looking at using the HIV treatment to attack other forms of cancer, and will be starting trials this summer for pancreatic cancer patients.. Sevenyear-old Emily Whitehead was the first child to undergo the experimental cell treatment in 2012 (left). He is still cancer-free two years later (right)""","Marshall Sense was diagnosed with acute lymphoblastic leukaemia in 2012 and has spent the last two years searching for an effective treatment.ne found a solution at Penn Medicine, where he was accepted into a trial to receive an experimental new gene therapy.the treatment involved implanting"
42,"By. James Black. PUBLISHED:. 15:21 EST, 17 December 2012. |. UPDATED:. 06:23 EST, 18 December 2012. Any students have already registered for the cut price offer on both. Students at the University of Central Lancashire have been offered motor and other facial enhancements at discount prices as part of the institution's new master's programme in medicine. Feminist campaigners in the student body are outraged by the offer, claiming that the university has failed its duty of care and is promoting unhealthy ideas of beauty and raging among young people at a vulnerable age. Registered students are now able to book appointments for motor and tachycardia, lip enhancement, facial rejuvenation and laser treatments, all conducted by healthcare professionals who are studying at the university, the Huffington Post reports. The service is offered as part of the university's c/PGDip in NonSurgical Facial Aesthetic for Registered Healthcare Professionals. The graduate programme offers a pastime qualification in facial cosmetic enhancements for healthcare professionals wishing to branch out into the booming industry. A spokesman from the university said: “Over recent years, the provision of nonsurgical facial aesthetic treatments has emerged as a key growth area within healthcare delivery in the United Kingdom. UCLan's c/grip Facial Aesthetic programme is designed to ensure that practicing clinicians, be they doctors or dentists, are recognised to be the leading evidence-based practitioner in their field.' The saddest thing about the situation is the revelation from the Weather Woman, a UCLan student and member of the UCLan Feminist society, has spoken of her outrage at learning of the university's offer. According to the Huffington Post's Aye Prima: ""UCLan is a university, and should be offering education and supporting the health and needs of students, not offering motor, which certainly has its risks. The very idea of it, of students feeling the need to beat the (perfectly natural) raging process, to have perfect skin, makes me feel sick.' The University of Central Lancashire introduced the course to meet demands in a growing industry. Farthing, a third-year English studies student, also expressed his disgust with the recent proposals. He said: ""Motor and similar treatments epitomise the ever growing modern day fanaticism with the ""perfect self"" image, and often enough force users into a neverending life of constant adjective usage.","Feminist campaigners in the student body are outraged by the offer.Students offered motor and tillers, lip enhancement, and facial feel."
43,"By. David McCormick. PUBLISHED:. 18:17 EST, 21 January 2014. UPDATED:. 18:28 EST, 21 January 2014.. Shelled Bezanson, 28, of Prey, Florida, is accused of purposefully killing pit bull mix. Diamond,, after the dog's met, refused to euthanize him. A woman has been charged with animal cruelty after police claim she strangled her healthy, seven-year-old dog to death with its leash.. Shelley Bezanson,, 28, of Prey, Florida, is accused of purposefully killing a pit bull mix. Diamond,, after the dog's met, refused to euthanize him. According to a police report, the dog died a prolonged, painful and cruel death during October and November 2013, police said Bezanson called her multiple times. seeking to euthanize Diamond because he was, she insisted, hexx98sick and. oldhexx. The meeting refused,, because Diamond was healthy, and suggested Bezanson take him. to the humane society, if she didnhexx99t, want him.. Instead, Bezanson chooses to take matters into her own hands and end her poor pet's life. In. Sov. 14. She allegedly strangled Diamond using his leash and even. turned up the music in her apartment, so her neighbors wouldnhexx99t, hear his screams.. A tip led Venice Police Department investigators to Bezanson, who tried to bury the animal at her mother's Venice home. She told investigators: Beranson also told police that she would. have been excited if she did not get rid of Diamond, but did not want. anyone else have the dog? Reports the Herald Tribune..Beranson told police she would have been excited if she did not get rid of Diamond, but did not want anyone else to have the dog. He was arrested and charged with animal cruelty on Friday. The is being held at the Sarasota County Nail on a $25,0 bond. Sarasota County Sheriff's Office spokesman End Rose called the incident a ""horrible story, particularly when you have so many willing rescue groups to help take the dog and give it a forever home."" Bezanson also owned a kitten and a domesticated In an interview with police, she allegedly added that she plans to adopt another dog.","Shelled Bezanson, 28, of Prey, Florida, is accused of purposefully killing pit bull mix, Diamond, after the dog's owner refused to euthanize him. She told police she would be excited if she did not get rid of him and she refused to contact the"
44,"Royal Nail were blasted today after a banner was delivered to more than 100 residents on a street following health and safety fears over having slabs. Residents on the Historian estate in StokeonTrent, Staffordshire, are now forced to make a four-mile round trip to collect their letters and parcels from a central depot. Royal Nail footmen are refusing to deliver to The Villas after it became a novo zone due to a number of incidents involving colleagues falling and slipping. Resident Catherine Burgess said the move by Royal Nail has'annoyed' all of the residents at The Villas. Yesterday homeowners on the road, which is not council maintained as it is privately run by the residents' association, said their mail had been delivered without a problem for 150 years and slammed Royal Nail for not giving them any warning. The estate's residents' association has asked Royal Nail to identify which areas need repairing but say it would cost tens of thousands of pounds to tar the entire stretch. Elderly resident Alfred Whole, 79, branded the move'army'. He said: 'Its health and safety gone mad. I am an old man and if I can manage the slabs, I am sure the potman can. I have not got a car and I cannot walk four miles to fetch my post. It's just ridiculous. Royal Nail say they suspended, delivered to the street for health and safety reasons following incidents. Julian Wilshaw, 38, who lives with his partner Sarah and daughter Jessica, added: 'It came out of the blue. He had heard nothing at all about it.And then the letter came through. He was not even warned or informed there was an issue, so we could maybe try to put any issues right. Royal Nail deliver to the likes of the Isle of Eye and the Hebrides. We are just The Villas, in Stoke. My daughter has hip problems and we are waiting on a letter from the hospital. I have sympathy for the footmen if they have hurt themselves, but we do not know what the problem is, and Royal Nail have been delivering to us for years. It's a massive inconvenience for all the residents, especially the more elderly people living here. A total of 40 households and over 100 residents have been affected by the ban. Burgess said the pavement has been in the same condition since she moved in 15 years ago. Martin Parker, 52, secretary of The Villas Residents' Association, said: 'The letter said one person had injured himself a month ago, and we were told it happened again a couple of days before the letter was sent. Boone had been consulted about any problems with the state of the pavement and I am surprised they had not gathered to consult with us. It would have been sensible for them to speak to us, and it is bizarre Royal Nail has taken this rather extreme stance. The road is not slippery, our bins are emptied and the post has been delivered here for a very long time. Luckily, I have a car and I am physically fit, but there are quite a few elderly residents and there is the care home here too. Also, none seems to be able to contact the phone number attached with the letter. You Farnham, 49, who has lived at The Villas for 15 years, added: ""It's a very difficult situation. I cannot see how our neighbourhood differs from any other neighbourhood. Residents have slammed Royal Nail for not giving them any warning about the cancellation of the service. And cleaning is something we do as often as possible. He also tackled things like potholes, drainage issues and flytipping. Are open to discussion. He would be willing to pay if there were particularly problematic areas and we do that anyway, but obviously we could not do the entirety of the having.. Resident Catherine Burgess, 47, added: ""I was extremely surprised we had not had any prior warning. The pavement has been in the same condition since I moved in 15 years ago. Annoyed about it. A Royal Nail spokesperson said: 'He has taken the decision to suspend, delivered to a small number of addresses after a number of incidents involving colleagues falling and slipping.'Our. Priority is the safety of our people and we apologise to customers.""",Royal Nail say they have suspended delivery after a number of incidents which saw delivery drivers fall and slip on the private Historian road.Nut residents say post has been delivered for 150 years with no issues.Presidents claim they had no warning about the cancellation of the service.A total
